,entity_type,n_possible_dependents,possible_dependents,raw_sentence,sentence_position,sentence_root,text_value
658,INTERNATIONAL_PHONE_NUMBER,13,"NORP:I\'m, PERSON:\xef\xbf\xbd, PERSON:Janette, PERSON:Moreno, QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef","the young medical doctors that I\'m treating \xef\xbf\xbd not treating,\n\nElectronically signed by Janette Moreno (101-102-894-2796)\n\n89734d16-9ef 1 -419c-8d7b-404753ca232b\x0c\npgNbr=31\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5525 teaching, believe that it\'s something",6259,believe,101-102-894-2796
659,PERSON,1,PERSON:that\,"others.\n\nAnd that\'s a large way that I get referrals, is from those people, the primary care doctors, that\'s what they\'re",6346,'s,that\
660,PERSON,2,"PERSON:we\'re, DATE:today","And as we\'re here today, is your current teaching or your scholastic endeavors beginning to include psychiatric students and psychiatrist doctors?\n\nA.  Well",6373,is,we\'re
661,DATE,2,"PERSON:we\'re, DATE:today","And as we\'re here today, is your current teaching or your scholastic endeavors beginning to include psychiatric students and psychiatrist doctors?\n\nA.  Well",6373,is,today
662,PERSON,1,PERSON:\xef\xbf\xbd,Mostly \xef\xbf\xbd,6409,\xef\xbf\xbd,\xef\xbf\xbd
663,CARDINAL,1,CARDINAL:\xef\xbf\xbd,we\'re going to train \xef\xbf\xbd,6417,we\'re,\xef\xbf\xbd
664,PERSON,5,"PERSON:we\'re, DATE:these, DATE:days, CARDINAL:about, CARDINAL:half","we\'re going to train the psychiatry department as a whole because, these days, about half the smokers have some kind of psychiatric problem.\n\nThat\'s what \xef\xbf\xbd",6422,going,we\'re
665,DATE,5,"PERSON:we\'re, DATE:these, DATE:days, CARDINAL:about, CARDINAL:half","we\'re going to train the psychiatry department as a whole because, these days, about half the smokers have some kind of psychiatric problem.\n\nThat\'s what \xef\xbf\xbd",6422,going,these days
666,CARDINAL,5,"PERSON:we\'re, DATE:these, DATE:days, CARDINAL:about, CARDINAL:half","we\'re going to train the psychiatry department as a whole because, these days, about half the smokers have some kind of psychiatric problem.\n\nThat\'s what \xef\xbf\xbd",6422,going,about half
667,PERSON,12,"PERSON:Janette, PERSON:Moreno, QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, QUANTITY:1",So it\'s important to deal with it in the psychiatric population.\n\nElectronically signed by Janette Moreno (101-102-894-2796)\n\n89734d16-9ef 1,6460,So,Janette Moreno
668,QUANTITY,12,"PERSON:Janette, PERSON:Moreno, QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, QUANTITY:1",So it\'s important to deal with it in the psychiatric population.\n\nElectronically signed by Janette Moreno (101-102-894-2796)\n\n89734d16-9ef 1,6460,So,101-102-894-2796)\n\n89734d16-9ef 1
669,PHONE_NUMBER,12,"PERSON:Janette, PERSON:Moreno, QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, QUANTITY:1",So it\'s important to deal with it in the psychiatric population.\n\nElectronically signed by Janette Moreno (101-102-894-2796)\n\n89734d16-9ef 1,6460,So,894-2796
670,PHONE_NUMBER,12,"PERSON:Janette, PERSON:Moreno, QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, QUANTITY:1",So it\'s important to deal with it in the psychiatric population.\n\nElectronically signed by Janette Moreno (101-102-894-2796)\n\n89734d16-9ef 1,6460,So,894 2796
671,INTERNATIONAL_PHONE_NUMBER,12,"PERSON:Janette, PERSON:Moreno, QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, QUANTITY:1",So it\'s important to deal with it in the psychiatric population.\n\nElectronically signed by Janette Moreno (101-102-894-2796)\n\n89734d16-9ef 1,6460,So,101-102-894-2796
672,CARDINAL,1,CARDINAL:13,-419c-8d7b-404753ca232b\x0c\npgNbr=32\n10\n\n11\n\n12 13,6487,-419c-8d7b-404753ca232b\x0c\npgNbr=32\n10\n\n11\n\n12,13
673,DATE,2,"DATE:14, DATE:15",14 15,6489,15,14 15
674,CARDINAL,1,CARDINAL:16,16,6491,16,16
675,CARDINAL,3,"CARDINAL:18, CARDINAL:19, CARDINAL:20",18 19 20 21 22,6493,18,18
676,CARDINAL,3,"CARDINAL:18, CARDINAL:19, CARDINAL:20",18 19 20 21 22,6493,18,19
677,CARDINAL,3,"CARDINAL:18, CARDINAL:19, CARDINAL:20",18 19 20 21 22,6493,18,20
678,CARDINAL,2,"CARDINAL:23, CARDINAL:24",23 24,6498,24,23
679,CARDINAL,2,"CARDINAL:23, CARDINAL:24",23 24,6498,24,24
680,MONEY,2,"MONEY:25\n\nPage, MONEY:5526",25\n\nPage 5526,6500,25\n\nPage,25\n\nPage 5526
681,FAC,4,"FAC:\xef\xbf\xbd, FAC:that\, FAC:'s, CARDINAL:\xef\xbf\xbd",That\'s \xef\xbf\xbd that\'s \xef\xbf\xbd,6502,'s,\xef\xbf\xbd that\'s
682,CARDINAL,4,"FAC:\xef\xbf\xbd, FAC:that\, FAC:'s, CARDINAL:\xef\xbf\xbd",That\'s \xef\xbf\xbd that\'s \xef\xbf\xbd,6502,'s,\xef\xbf\xbd
683,PERSON,2,"PERSON:smoking?\n\nA., PERSON:Yes.\n\nQ.","What I guess I was going to ask you is, are you involved in launching a program to help teach psychiatrists more about what to do to help folks quit smoking?\n\nA.  Yes.\n\nQ.  ",6528,are,smoking?\n\nA.  Yes.\n\nQ.  
684,PERSON,0,,"And before the implementation of that, can you tell the jurors whether or not the psychiatric medical community, are they firstline smoking cessation counselors?  ",6563,tell, 
685,PERSON,1,PERSON:you\'re,"a lot of the psychologists do the research, and a lot of them are interested in clinical work.\n\nBut it\'s very hard to find a practitioner if you\'re a smoker.  ",6636,do,you\'re
686,PERSON,1,PERSON:\xef\xbf\xbd,You really \xef\xbf\xbd,6669,\xef\xbf\xbd,\xef\xbf\xbd
687,PERSON,1,PERSON:\xef\xbf\xbd,People have to \xef\xbf\xbd,6686,have,\xef\xbf\xbd
688,PERSON,12,"PERSON:Janette, PERSON:Moreno, QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, QUANTITY:1",they have to go out of their way to find me.\n\nElectronically signed by Janette Moreno (101-102-894-2796)\n\n89734d16-9ef 1,6690,have,Janette Moreno
689,QUANTITY,12,"PERSON:Janette, PERSON:Moreno, QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, QUANTITY:1",they have to go out of their way to find me.\n\nElectronically signed by Janette Moreno (101-102-894-2796)\n\n89734d16-9ef 1,6690,have,101-102-894-2796)\n\n89734d16-9ef 1
690,PHONE_NUMBER,12,"PERSON:Janette, PERSON:Moreno, QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, QUANTITY:1",they have to go out of their way to find me.\n\nElectronically signed by Janette Moreno (101-102-894-2796)\n\n89734d16-9ef 1,6690,have,894-2796
691,PHONE_NUMBER,12,"PERSON:Janette, PERSON:Moreno, QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, QUANTITY:1",they have to go out of their way to find me.\n\nElectronically signed by Janette Moreno (101-102-894-2796)\n\n89734d16-9ef 1,6690,have,894 2796
692,INTERNATIONAL_PHONE_NUMBER,12,"PERSON:Janette, PERSON:Moreno, QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, QUANTITY:1",they have to go out of their way to find me.\n\nElectronically signed by Janette Moreno (101-102-894-2796)\n\n89734d16-9ef 1,6690,have,101-102-894-2796
693,CARDINAL,1,CARDINAL:13,-419c-8d7b-404753ca232b\x0c\npgNbr=33\n10\n\n11\n\n12 13,6716,-419c-8d7b-404753ca232b\x0c\npgNbr=33\n10\n\n11\n\n12,13
694,DATE,4,"DATE:14, DATE:15, DATE:16, DATE:17",14 15 16 17,6718,16,14 15 16 17
695,CARDINAL,3,"CARDINAL:18, CARDINAL:19, CARDINAL:20",18 19 20 21 22,6722,18,18
696,CARDINAL,3,"CARDINAL:18, CARDINAL:19, CARDINAL:20",18 19 20 21 22,6722,18,19
697,CARDINAL,3,"CARDINAL:18, CARDINAL:19, CARDINAL:20",18 19 20 21 22,6722,18,20
698,CARDINAL,1,CARDINAL:23,23 24 25\n\nPage 5527 Q.  ,6727,Q.,23
699,PERSON,6,"PERSON:Columbia\n\nUniversity, GPE:New, GPE:York, WORK_OF_ART:Ph.D., PERSON:psychology?\n\nA., PERSON:Yes.\n\nQ.","Now you were educated at Columbia\n\nUniversity in New York City?\n\nA.  Yes.\n\nQ.  That\'s where you got your Ph.D., your training in psychology?\n\nA.  Yes.\n\nQ.  ",6733,'s,Columbia\n\nUniversity
700,GPE,6,"PERSON:Columbia\n\nUniversity, GPE:New, GPE:York, WORK_OF_ART:Ph.D., PERSON:psychology?\n\nA., PERSON:Yes.\n\nQ.","Now you were educated at Columbia\n\nUniversity in New York City?\n\nA.  Yes.\n\nQ.  That\'s where you got your Ph.D., your training in psychology?\n\nA.  Yes.\n\nQ.  ",6733,'s,New York
701,WORK_OF_ART,6,"PERSON:Columbia\n\nUniversity, GPE:New, GPE:York, WORK_OF_ART:Ph.D., PERSON:psychology?\n\nA., PERSON:Yes.\n\nQ.","Now you were educated at Columbia\n\nUniversity in New York City?\n\nA.  Yes.\n\nQ.  That\'s where you got your Ph.D., your training in psychology?\n\nA.  Yes.\n\nQ.  ",6733,'s,Ph.D.
702,PERSON,6,"PERSON:Columbia\n\nUniversity, GPE:New, GPE:York, WORK_OF_ART:Ph.D., PERSON:psychology?\n\nA., PERSON:Yes.\n\nQ.","Now you were educated at Columbia\n\nUniversity in New York City?\n\nA.  Yes.\n\nQ.  That\'s where you got your Ph.D., your training in psychology?\n\nA.  Yes.\n\nQ.  ",6733,'s,psychology?\n\nA.  Yes.\n\nQ.  
703,PERSON,1,PERSON:you\'re,"And then you continued there, and now you\'re,",6761,continued,you\'re
704,PERSON,2,"PERSON:there?\n\nA., PERSON:Yes.\n\nQ.","what, assistant professor there?\n\nA.  Yes.\n\nQ.  ",6771,Yes.\n\nQ.,there?\n\nA.  Yes.\n\nQ.  
705,DATE,2,"DATE:decades, PERSON:Yes.\n\nQ.","And for, what, decades you were a full-time clinical faculty?\n\nA.  Yes.\n\nQ.",6779,were,decades
706,PERSON,2,"DATE:decades, PERSON:Yes.\n\nQ.","And for, what, decades you were a full-time clinical faculty?\n\nA.  Yes.\n\nQ.",6779,were,Yes.\n\nQ.
707,PERSON,1,PERSON:\xef\xbf\xbd,\xef\xbf\xbd,6829,\xef\xbf\xbd,\xef\xbf\xbd
708,CARDINAL,17,"CARDINAL:At, CARDINAL:least, CARDINAL:half, PERSON:Janette, PERSON:Moreno, QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, CARDINAL:1, PRODUCT:552, PERSON:that.\n\nQ.","an expert in nicotine cessation?\n\nA.  Right.\n\nQ.  But about how many of the folks you see are there for cigarette addiction, please?\n\nA.  At least half my practice is people\n\nElectronically signed by Janette Moreno (101-102-894-2796)\n\n89734d16-9ef 1 -419c-8d7b-404753ca232b\x0c\npgNbr=34\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 552<: coming for that.\n\nQ.  ",6851,signed,At least half
709,PERSON,17,"CARDINAL:At, CARDINAL:least, CARDINAL:half, PERSON:Janette, PERSON:Moreno, QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, CARDINAL:1, PRODUCT:552, PERSON:that.\n\nQ.","an expert in nicotine cessation?\n\nA.  Right.\n\nQ.  But about how many of the folks you see are there for cigarette addiction, please?\n\nA.  At least half my practice is people\n\nElectronically signed by Janette Moreno (101-102-894-2796)\n\n89734d16-9ef 1 -419c-8d7b-404753ca232b\x0c\npgNbr=34\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 552<: coming for that.\n\nQ.  ",6851,signed,Janette Moreno
710,QUANTITY,17,"CARDINAL:At, CARDINAL:least, CARDINAL:half, PERSON:Janette, PERSON:Moreno, QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, CARDINAL:1, PRODUCT:552, PERSON:that.\n\nQ.","an expert in nicotine cessation?\n\nA.  Right.\n\nQ.  But about how many of the folks you see are there for cigarette addiction, please?\n\nA.  At least half my practice is people\n\nElectronically signed by Janette Moreno (101-102-894-2796)\n\n89734d16-9ef 1 -419c-8d7b-404753ca232b\x0c\npgNbr=34\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 552<: coming for that.\n\nQ.  ",6851,signed,101-102-894-2796)\n\n89734d16-9ef
711,CARDINAL,17,"CARDINAL:At, CARDINAL:least, CARDINAL:half, PERSON:Janette, PERSON:Moreno, QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, CARDINAL:1, PRODUCT:552, PERSON:that.\n\nQ.","an expert in nicotine cessation?\n\nA.  Right.\n\nQ.  But about how many of the folks you see are there for cigarette addiction, please?\n\nA.  At least half my practice is people\n\nElectronically signed by Janette Moreno (101-102-894-2796)\n\n89734d16-9ef 1 -419c-8d7b-404753ca232b\x0c\npgNbr=34\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 552<: coming for that.\n\nQ.  ",6851,signed,1
712,PRODUCT,17,"CARDINAL:At, CARDINAL:least, CARDINAL:half, PERSON:Janette, PERSON:Moreno, QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, CARDINAL:1, PRODUCT:552, PERSON:that.\n\nQ.","an expert in nicotine cessation?\n\nA.  Right.\n\nQ.  But about how many of the folks you see are there for cigarette addiction, please?\n\nA.  At least half my practice is people\n\nElectronically signed by Janette Moreno (101-102-894-2796)\n\n89734d16-9ef 1 -419c-8d7b-404753ca232b\x0c\npgNbr=34\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 552<: coming for that.\n\nQ.  ",6851,signed,552
713,PERSON,17,"CARDINAL:At, CARDINAL:least, CARDINAL:half, PERSON:Janette, PERSON:Moreno, QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, CARDINAL:1, PRODUCT:552, PERSON:that.\n\nQ.","an expert in nicotine cessation?\n\nA.  Right.\n\nQ.  But about how many of the folks you see are there for cigarette addiction, please?\n\nA.  At least half my practice is people\n\nElectronically signed by Janette Moreno (101-102-894-2796)\n\n89734d16-9ef 1 -419c-8d7b-404753ca232b\x0c\npgNbr=34\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 552<: coming for that.\n\nQ.  ",6851,signed,that.\n\nQ.  
714,PHONE_NUMBER,17,"CARDINAL:At, CARDINAL:least, CARDINAL:half, PERSON:Janette, PERSON:Moreno, QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, CARDINAL:1, PRODUCT:552, PERSON:that.\n\nQ.","an expert in nicotine cessation?\n\nA.  Right.\n\nQ.  But about how many of the folks you see are there for cigarette addiction, please?\n\nA.  At least half my practice is people\n\nElectronically signed by Janette Moreno (101-102-894-2796)\n\n89734d16-9ef 1 -419c-8d7b-404753ca232b\x0c\npgNbr=34\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 552<: coming for that.\n\nQ.  ",6851,signed,894-2796
715,PHONE_NUMBER,17,"CARDINAL:At, CARDINAL:least, CARDINAL:half, PERSON:Janette, PERSON:Moreno, QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, CARDINAL:1, PRODUCT:552, PERSON:that.\n\nQ.","an expert in nicotine cessation?\n\nA.  Right.\n\nQ.  But about how many of the folks you see are there for cigarette addiction, please?\n\nA.  At least half my practice is people\n\nElectronically signed by Janette Moreno (101-102-894-2796)\n\n89734d16-9ef 1 -419c-8d7b-404753ca232b\x0c\npgNbr=34\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 552<: coming for that.\n\nQ.  ",6851,signed,894 2796
716,INTERNATIONAL_PHONE_NUMBER,17,"CARDINAL:At, CARDINAL:least, CARDINAL:half, PERSON:Janette, PERSON:Moreno, QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, CARDINAL:1, PRODUCT:552, PERSON:that.\n\nQ.","an expert in nicotine cessation?\n\nA.  Right.\n\nQ.  But about how many of the folks you see are there for cigarette addiction, please?\n\nA.  At least half my practice is people\n\nElectronically signed by Janette Moreno (101-102-894-2796)\n\n89734d16-9ef 1 -419c-8d7b-404753ca232b\x0c\npgNbr=34\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 552<: coming for that.\n\nQ.  ",6851,signed,101-102-894-2796
717,ORG,3,"ORG:Columbia, ORG:University, CARDINAL:quick.\n\nA.","The \xef\xbf\xbd tell us when you \xef\xbf\xbd\n\nthe role you have at Columbia University, please,\n\nreal quick.\n\nA.  ",6910,tell,Columbia University
718,CARDINAL,3,"ORG:Columbia, ORG:University, CARDINAL:quick.\n\nA.","The \xef\xbf\xbd tell us when you \xef\xbf\xbd\n\nthe role you have at Columbia University, please,\n\nreal quick.\n\nA.  ",6910,tell,quick.\n\nA.
719,CARDINAL,1,CARDINAL:\xef\xbf\xbd,I\'ve become the \xef\xbf\xbd,6927,become,\xef\xbf\xbd
720,CARDINAL,2,"CARDINAL:\xef\xbf\xbd, CARDINAL:one",had \xef\xbf\xbd one of the \xef\xbf\xbd,6959,\xef\xbf\xbd,\xef\xbf\xbd
721,CARDINAL,2,"CARDINAL:\xef\xbf\xbd, CARDINAL:one",had \xef\xbf\xbd one of the \xef\xbf\xbd,6959,\xef\xbf\xbd,one
722,CARDINAL,2,"CARDINAL:one, PERSON:Glassman",one of the great early figures in smoking cessation who got me into this is named Dr. Glassman.  ,6965,named,one
723,PERSON,2,"CARDINAL:one, PERSON:Glassman",one of the great early figures in smoking cessation who got me into this is named Dr. Glassman.  ,6965,named,Glassman
724,PERSON,2,"PERSON:He\, ORG:he\","He\'s the one who trained me, and he\'s no longer living.\n\nSo",6985,one,He\
725,ORG,2,"PERSON:He\, ORG:he\","He\'s the one who trained me, and he\'s no longer living.\n\nSo",6985,one,he\
726,PERSON,2,"PERSON:Lirio, PERSON:Covey","one of his other people that worked with him, Lirio Covey, is still there.  ",6999,is,Lirio Covey
727,PERSON,2,"PERSON:we\'re, PERSON:\xef\xbf\xbd",So we\'re \xef\xbf\xbd,7017,we\'re,we\'re \xef\xbf\xbd
728,PERSON,1,PERSON:we\'re,we\'re sort of the new generation doing it\n\nQ.  ,7023,we\'re,we\'re
729,PERSON,6,"PERSON:there\, PERSON:Columbia\, ORG:Behavioral, ORG:Medicine, ORG:Program, ORG:1993.\n\nIs","And there\'s a title, Director of Smoking Cessation Services at Columbia\'s Behavioral Medicine Program since 1993.\n\nIs that a credential you",7032,title,there\
730,PERSON,6,"PERSON:there\, PERSON:Columbia\, ORG:Behavioral, ORG:Medicine, ORG:Program, ORG:1993.\n\nIs","And there\'s a title, Director of Smoking Cessation Services at Columbia\'s Behavioral Medicine Program since 1993.\n\nIs that a credential you",7032,title,Columbia\
731,ORG,6,"PERSON:there\, PERSON:Columbia\, ORG:Behavioral, ORG:Medicine, ORG:Program, ORG:1993.\n\nIs","And there\'s a title, Director of Smoking Cessation Services at Columbia\'s Behavioral Medicine Program since 1993.\n\nIs that a credential you",7032,title,Behavioral Medicine Program
732,ORG,6,"PERSON:there\, PERSON:Columbia\, ORG:Behavioral, ORG:Medicine, ORG:Program, ORG:1993.\n\nIs","And there\'s a title, Director of Smoking Cessation Services at Columbia\'s Behavioral Medicine Program since 1993.\n\nIs that a credential you",7032,title,1993.\n\nIs
733,PERSON,1,PERSON:hold?\n\nA.,hold?\n\nA.  ,7055,hold?\n\nA.,hold?\n\nA.  
734,PERSON,1,PERSON:that\,"that\'s correct.\n\nQ.  Tell the jurors, what is cognitive behavioral therapy, please?\n\nA.  Okay.  ",7059,Tell,that\
735,PERSON,1,PERSON:that\,"that\'s correct.\n\nQ.  Tell the jurors, what is cognitive behavioral therapy, please?\n\nA.  Okay.  ",7059,Tell, 
736,PERSON,3,"PERSON:that\, PERSON:Janette, PERSON:Moreno",this is a form of psychotherapy that\'s been used for many\n\nElectronically signed by Janette Moreno,7081,is,that\
737,PERSON,3,"PERSON:that\, PERSON:Janette, PERSON:Moreno",this is a form of psychotherapy that\'s been used for many\n\nElectronically signed by Janette Moreno,7081,is,Janette Moreno
738,QUANTITY,11,"QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, CARDINAL:1, CARDINAL:5529\n\nconditions.\n\nAnd",(101-102-894-2796)\n\n89734d16-9ef 1 -419c-8d7b-404753ca232b\x0c\npgNbr=35\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5529\n\nconditions.\n\nAnd,7097,5529\n\nconditions.\n\nAnd,101-102-894-2796)\n\n89734d16-9ef
739,CARDINAL,11,"QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, CARDINAL:1, CARDINAL:5529\n\nconditions.\n\nAnd",(101-102-894-2796)\n\n89734d16-9ef 1 -419c-8d7b-404753ca232b\x0c\npgNbr=35\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5529\n\nconditions.\n\nAnd,7097,5529\n\nconditions.\n\nAnd,1
740,CARDINAL,11,"QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, CARDINAL:1, CARDINAL:5529\n\nconditions.\n\nAnd",(101-102-894-2796)\n\n89734d16-9ef 1 -419c-8d7b-404753ca232b\x0c\npgNbr=35\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5529\n\nconditions.\n\nAnd,7097,5529\n\nconditions.\n\nAnd,5529\n\nconditions.\n\nAnd
741,PHONE_NUMBER,11,"QUANTITY:101, QUANTITY:-, QUANTITY:102, QUANTITY:-, QUANTITY:894, QUANTITY:-, QUANTITY:2796)\n\n89734d16, QUANTITY:-, QUANTITY:9ef, CARDINAL:1, CARDINAL:5529\n\nconditions.\n\nAnd",(101-102-894-2796)\n\n89734d16-9ef 1 -419c-8d7b-404753ca232b\x0c\npgNbr=35\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5529\n\nconditions.\n\nAnd,7097,5529\n\nconditions.\n\nAnd,894-2796
